Time,exchange_segment,sec_id,last_price
9:21:48,IDX_I,13,23639.3
9:21:49,IDX_I,13,23636.05
9:21:50,IDX_I,13,23634.3
9:21:52,IDX_I,13,23634.75
9:21:53,IDX_I,13,23634.8
9:21:54,IDX_I,13,23634.7
9:21:55,IDX_I,13,23636.7
9:21:56,IDX_I,13,23637.65
9:21:57,IDX_I,13,23635.95
9:21:58,IDX_I,13,23636.55
9:21:59,IDX_I,13,23637.05
9:22:00,IDX_I,13,23639
9:22:01,IDX_I,13,23640.35
9:22:02,IDX_I,13,23639.7
9:22:03,IDX_I,13,23640.55
9:22:04,IDX_I,13,23640.65
9:22:05,IDX_I,13,23642.35
9:22:06,IDX_I,13,23641.8
9:22:07,IDX_I,13,23642.15
9:22:08,IDX_I,13,23643.1
9:22:09,IDX_I,13,23643.8
9:22:10,IDX_I,13,23644.2
9:22:11,IDX_I,13,23644.5
9:22:12,IDX_I,13,23644
9:22:13,IDX_I,13,23644.5
9:22:14,IDX_I,13,23642.85
9:22:15,IDX_I,13,23642.55
9:22:16,IDX_I,13,23644
9:22:17,IDX_I,13,23646.1
9:22:19,IDX_I,13,23646.4
9:22:20,IDX_I,13,23646.9
9:22:21,IDX_I,13,23649.05
9:22:22,IDX_I,13,23650.5
9:22:23,IDX_I,13,23649
9:22:24,IDX_I,13,23648.2
9:22:25,IDX_I,13,23651.7
9:22:26,IDX_I,13,23648.75
9:22:27,IDX_I,13,23649.7
9:22:28,IDX_I,13,23652.5
9:22:29,IDX_I,13,23651.7
9:22:31,IDX_I,13,23649.9
9:22:32,IDX_I,13,23650.5
9:22:34,IDX_I,13,23649.1
9:22:35,IDX_I,13,23650.35
9:22:36,IDX_I,13,23650.9
9:22:37,IDX_I,13,23651.85
9:22:38,IDX_I,13,23648.6
9:22:39,IDX_I,13,23646.6
9:22:40,IDX_I,13,23646.2
9:22:41,IDX_I,13,23647.9
9:22:42,IDX_I,13,23648.9
9:22:43,IDX_I,13,23649.15
9:22:44,IDX_I,13,23649.45
9:22:45,IDX_I,13,23649.85
9:22:46,IDX_I,13,23649.5
9:22:47,IDX_I,13,23649.6
9:22:48,IDX_I,13,23650.35
9:22:50,IDX_I,13,23650.5
9:22:51,IDX_I,13,23650.95
9:22:52,IDX_I,13,23652.7
9:22:53,IDX_I,13,23651.85
9:22:54,IDX_I,13,23652.45
9:22:55,IDX_I,13,23651.15
9:22:56,IDX_I,13,23652.45
9:22:57,IDX_I,13,23649.75
9:22:58,IDX_I,13,23650.85
9:22:59,IDX_I,13,23650
9:23:00,IDX_I,13,23648.9
9:23:01,IDX_I,13,23644.55
9:23:02,IDX_I,13,23645.5
9:23:03,IDX_I,13,23644.55
9:23:04,IDX_I,13,23641.25
9:23:05,IDX_I,13,23641
9:23:06,IDX_I,13,23640.8
9:23:07,IDX_I,13,23640.4
9:23:08,IDX_I,13,23642
9:23:09,IDX_I,13,23642.2
9:23:11,IDX_I,13,23640.05
9:23:12,IDX_I,13,23640.7
9:23:13,IDX_I,13,23639.8
9:23:14,IDX_I,13,23639.7
9:23:15,IDX_I,13,23637.95
9:23:16,IDX_I,13,23637.9
9:23:17,IDX_I,13,23639.7
9:23:18,IDX_I,13,23639.2
9:23:19,IDX_I,13,23639.45
9:23:20,IDX_I,13,23639.25
9:23:21,IDX_I,13,23639.55
9:23:22,IDX_I,13,23639.9
9:23:23,IDX_I,13,23639.4
9:23:24,IDX_I,13,23639.45
9:23:25,IDX_I,13,23640
9:23:26,IDX_I,13,23640.15
9:23:27,IDX_I,13,23640.5
9:23:28,IDX_I,13,23640.5
9:23:29,IDX_I,13,23639.65
9:23:30,IDX_I,13,23642
9:23:31,IDX_I,13,23640.25
9:23:32,IDX_I,13,23640.4
9:23:33,IDX_I,13,23639.15
9:23:34,IDX_I,13,23638.9
9:23:36,IDX_I,13,23639.3
9:23:37,IDX_I,13,23639.35
9:23:38,IDX_I,13,23638.75
9:23:39,IDX_I,13,23639.1
9:23:40,IDX_I,13,23639.4
9:23:41,IDX_I,13,23639.3
9:23:42,IDX_I,13,23639.25
9:23:43,IDX_I,13,23639.6
9:23:44,IDX_I,13,23639.2
9:23:45,IDX_I,13,23639.6
9:23:46,IDX_I,13,23639.95
9:23:47,IDX_I,13,23639.7
9:23:48,IDX_I,13,23639.15
9:23:49,IDX_I,13,23638.9
9:23:50,IDX_I,13,23639.9
9:23:51,IDX_I,13,23639.5
9:23:52,IDX_I,13,23641.75
9:23:53,IDX_I,13,23638.7
9:23:54,IDX_I,13,23637.75
9:23:56,IDX_I,13,23637.3
9:23:57,IDX_I,13,23639
9:23:58,IDX_I,13,23638.6
9:23:59,IDX_I,13,23637.6
9:24:00,IDX_I,13,23638.15
9:24:01,IDX_I,13,23637.85
9:24:02,IDX_I,13,23638.2
9:24:03,IDX_I,13,23637
9:24:04,IDX_I,13,23637.8
9:24:05,IDX_I,13,23638.7
9:24:07,IDX_I,13,23638.15
9:24:08,IDX_I,13,23638.45
9:24:09,IDX_I,13,23637.5
9:24:10,IDX_I,13,23634.9
9:24:11,IDX_I,13,23633.65
9:24:12,IDX_I,13,23633.25
9:24:13,IDX_I,13,23632.6
9:24:14,IDX_I,13,23632.7
9:24:15,IDX_I,13,23632.9
9:24:16,IDX_I,13,23631.65
9:24:17,IDX_I,13,23632.15
9:24:18,IDX_I,13,23630.55
9:24:19,IDX_I,13,23631.5
9:24:20,IDX_I,13,23631.55
9:24:21,IDX_I,13,23632.05
9:24:22,IDX_I,13,23631.05
9:24:23,IDX_I,13,23632
9:24:25,IDX_I,13,23632.95
9:24:26,IDX_I,13,23633.45
9:24:27,IDX_I,13,23631.55
9:24:28,IDX_I,13,23630.8
9:24:29,IDX_I,13,23631.15
9:24:30,IDX_I,13,23629.35
9:24:31,IDX_I,13,23628.3
9:24:32,IDX_I,13,23629.25
9:24:33,IDX_I,13,23629.3
9:24:34,IDX_I,13,23629.85
9:24:35,IDX_I,13,23628.95
9:24:36,IDX_I,13,23629.6
9:24:37,IDX_I,13,23630.55
9:24:38,IDX_I,13,23629.45
9:24:40,IDX_I,13,23631.35
9:24:41,IDX_I,13,23630.45
9:24:43,IDX_I,13,23631.1
9:24:44,IDX_I,13,23634.15
9:24:45,IDX_I,13,23633.6
9:24:46,IDX_I,13,23633.3
9:24:47,IDX_I,13,23633.4
9:24:50,IDX_I,13,23633.35
9:24:51,IDX_I,13,23632.05
9:24:52,IDX_I,13,23629.65
9:24:53,IDX_I,13,23630.4
9:24:54,IDX_I,13,23630.35
9:24:56,IDX_I,13,23629.5
9:24:57,IDX_I,13,23629.5
9:24:58,IDX_I,13,23630.75
9:24:59,IDX_I,13,23631
9:25:00,IDX_I,13,23631.7
9:25:01,IDX_I,13,23630.35
9:25:02,IDX_I,13,23630.9
9:25:03,IDX_I,13,23631.2
9:25:04,IDX_I,13,23631
9:25:06,IDX_I,13,23630.7
9:25:07,IDX_I,13,23629.5
9:25:08,IDX_I,13,23627.65
9:25:09,IDX_I,13,23626.95
9:25:10,IDX_I,13,23626.7
9:25:11,IDX_I,13,23627.15
9:25:12,IDX_I,13,23626.85
9:25:13,IDX_I,13,23628.9
9:25:14,IDX_I,13,23628.4
9:25:15,IDX_I,13,23629.15
9:25:16,IDX_I,13,23628.2
9:25:17,IDX_I,13,23628.75
9:25:18,IDX_I,13,23626.65
9:25:19,IDX_I,13,23625.4
9:25:20,IDX_I,13,23625.8
9:25:21,IDX_I,13,23626.15
9:25:22,IDX_I,13,23626.8
9:25:23,IDX_I,13,23626.85
9:25:24,IDX_I,13,23628.45
9:25:25,IDX_I,13,23626.45
9:25:26,IDX_I,13,23626.4
9:25:27,IDX_I,13,23627.45
9:25:28,IDX_I,13,23628.75
9:25:30,IDX_I,13,23628.45
9:25:31,IDX_I,13,23628.3
9:25:32,IDX_I,13,23627.7
9:25:33,IDX_I,13,23628.6
9:25:34,IDX_I,13,23631.1
9:25:35,IDX_I,13,23631.6
9:25:36,IDX_I,13,23631.3
9:25:37,IDX_I,13,23630.35
9:25:38,IDX_I,13,23632.8
9:25:39,IDX_I,13,23634.25
9:25:40,IDX_I,13,23634.15
9:25:41,IDX_I,13,23635.95
9:25:42,IDX_I,13,23636.75
9:25:43,IDX_I,13,23636.45
9:25:44,IDX_I,13,23637.8
9:25:45,IDX_I,13,23635.55
9:25:46,IDX_I,13,23635.5
9:25:47,IDX_I,13,23633
9:25:49,IDX_I,13,23633.5
9:25:50,IDX_I,13,23634.1
9:25:52,IDX_I,13,23634.9
9:25:53,IDX_I,13,23632.7
9:25:54,IDX_I,13,23633.35
9:25:55,IDX_I,13,23633.8
9:25:57,IDX_I,13,23633.65
9:25:58,IDX_I,13,23634.9
9:25:59,IDX_I,13,23635.5
9:26:00,IDX_I,13,23636.45
